"id","name","topo","hydro","muid","lu_mgt","soil_plant_init","surf_stor","snow","field","hyd_grp","area_ha","slp"
"    2789","hru2789","topohru2789","           hyd2789",172107,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.01,0
"    2790","hru2790","topohru2790","           hyd2790",172203,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.02,0.0945
"    2791","hru2791","topohru2791","           hyd2791",172205,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.05,0
"    2792","hru2792","topohru2792","           hyd2792",172145,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.05,0
"    2793","hru2793","topohru2793","           hyd2793",172203,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.01,0.028
"    2794","hru2794","topohru2794","           hyd2794",172205,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.2,0.1545
"    2795","hru2795","topohru2795","           hyd2795",172151,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.62,0.03316
"    2796","hru2796","topohru2796","           hyd2796",172205,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",2.9,0.14173
"    2797","hru2797","topohru2797","           hyd2797",172145,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",1.16,0.08149
"    2798","hru2798","topohru2798","           hyd2798",172151,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",1.12,0.06554
"    2799","hru2799","topohru2799","           hyd2799",172113,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",1.92,0.05657
"    2800","hru2800","topohru2800","           hyd2800",172194,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.57,0.05073
"    2801","hru2801","topohru2801","           hyd2801",172107,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.65,0.13709
"    2802","hru2802","topohru2802","           hyd2802",172123,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.04,0
"    2803","hru2803","topohru2803","           hyd2803",172203,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.03,0.24878
"    2804","hru2804","topohru2804","           hyd2804",172113,"          SC_NT_B","    soilnut_30-40","             null","          snow001","             null","A",1.63,0.01133
"    2805","hru2805","topohru2805","           hyd2805",172194,"       CS_FT_tile","    soilnut_30-40","             null","          snow001","             null","C",0.18,0.01462
"    2806","hru2806","topohru2806","           hyd2806",172151,"   CS_NTcc_tile_B","    soilnut_20-30","             null","          snow001","             null","B",2.35,0.01155
"    2807","hru2807","topohru2807","           hyd2807",172123," CS_NT_tile_GW_LS","    soilnut_30-40","             null","          snow001","             null","C",0.7,0.01147
"    2808","hru2808","topohru2808","           hyd2808",172193,"     SC_NT_tile_B","    soilnut_20-30","             null","          snow001","             null","C",0.01,0
"    2809","hru2809","topohru2809","           hyd2809",172151,"   CS_NTcc_tile_B","  soilnut_120-130","             null","          snow001","             null","B",0.22,0.01487
"    2810","hru2810","topohru2810","           hyd2810",172194,"   CS_NTcc_tile_B","    soilnut_20-30","             null","          snow001","             null","C",0.06,0.04026
"    2811","hru2811","topohru2811","           hyd2811",172123,"       CS_FT_tile","    soilnut_20-30","             null","          snow001","             null","C",0.02,0
"    2812","hru2812","topohru2812","           hyd2812",172107,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.02,0.1405
"    2813","hru2813","topohru2813","           hyd2813",172205,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.01,0
"    2814","hru2814","topohru2814","           hyd2814",172151,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.04,0.07515
"    2815","hru2815","topohru2815","           hyd2815",172145,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.08,0
"    2816","hru2816","topohru2816","           hyd2816",172205,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.04,0
"    2817","hru2817","topohru2817","           hyd2817",172145,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.02,0
"    2818","hru2818","topohru2818","           hyd2818",172205,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.07,0
"    2819","hru2819","topohru2819","           hyd2819",172151,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.03,0
"    2820","hru2820","topohru2820","           hyd2820",172145,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.01,0
"    2821","hru2821","topohru2821","           hyd2821",172205,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.07,0.12408
"    2822","hru2822","topohru2822","           hyd2822",172151,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.46,0.02182
"    2823","hru2823","topohru2823","           hyd2823",172145,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.01,0
"    2824","hru2824","topohru2824","           hyd2824",172205,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",1.61,0.12903
"    2825","hru2825","topohru2825","           hyd2825",172151,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",1.95,0.06826
"    2826","hru2826","topohru2826","           hyd2826",172123,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.03,0
"    2827","hru2827","topohru2827","           hyd2827",172151,"   SC_RotT_tile_B","    soilnut_30-40","             null","          snow001","             null","B",3.5,0.00865
"    2828","hru2828","topohru2828","           hyd2828",172205,"       CS_FT_tile","    soilnut_30-40","             null","          snow001","             null","C",0.06,0.04343
"    2829","hru2829","topohru2829","           hyd2829",172123," CSWcc_tile_GW_LS","    soilnut_20-30","             null","          snow001","             null","C",1.88,0.00626
"    2830","hru2830","topohru2830","           hyd2830",172113,"          SC_NT_B","  soilnut_100-110","             null","          snow001","             null","A",2.09,0.00837
"    2831","hru2831","topohru2831","           hyd2831",172151,"            CS_FT","    soilnut_80-90","             null","          snow001","             null","B",0.12,0.02578
"    2832","hru2832","topohru2832","           hyd2832",172205,"     CS_RT_tile_B","    soilnut_20-30","             null","          snow001","             null","C",0.06,0
"    2833","hru2833","topohru2833","           hyd2833",172151,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.17,0.01953
"    2834","hru2834","topohru2834","           hyd2834",172205,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.21,0.07662
"    2835","hru2835","topohru2835","           hyd2835",172113,"         urml_lum","       soilplant1","             null","          snow001","             null","A",0.38,0.04902
"    2836","hru2836","topohru2836","           hyd2836",172202,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.07,0.10391
"    2837","hru2837","topohru2837","           hyd2837",172151,"      CS_NT_GW_MS","    soilnut_30-40","             null","          snow001","             null","B",0.13,0.04361
