,DECDOY,mt,ots,obs,ob,pt,pb,at,ab,pmt,pmb,pot,pob,m9b,m12b,m12t,o2t,p5b,p9b,p9t,a6t,a10b,b7b,TIMESTAMP_START,TIMESTAMP
23,100.47916666666667,0.3282579142857144,0.43167946035968185,0.481116800909136,,0.22250332142857152,0.28454582142857154,0.2388878571428571,0.24695428571428574,,,,,,,,,,,,,,,2016-04-09 11:30:00,2016-04-09 11:30:00
24,100.5,0.3297089333333334,0.43269600730817814,0.4821512868475063,,0.2224741333333334,0.2837990333333331,0.2388703333333333,0.24688966666666673,,,,,,,,,,,,,,,2016-04-09 12:00:00,2016-04-09 12:00:00
25,100.52083333333333,0.3304517857142858,0.4340948509381015,0.4820518706092276,,0.22267417857142865,0.2832537142857141,0.2388714285714285,0.24683928571428576,,,,,,,,,,,,,,,2016-04-09 12:30:00,2016-04-09 12:30:00
26,100.54166666666667,0.3312466666666667,0.43561144516412353,0.48221075247745737,,0.2230621666666666,0.2833405666666665,0.23892399999999986,0.24682833333333337,,,,,,,,,,,,,,,2016-04-09 13:00:00,2016-04-09 13:00:00
27,100.5625,0.3330965714285712,0.43669375255327425,0.4832797474658158,,0.22360321428571436,0.2833284642857141,0.2389864285714285,0.24680642857142865,,,,,,,,,,,,,,,2016-04-09 13:30:00,2016-04-09 13:30:00
28,100.58333333333333,0.33405910000000005,0.43952704527321806,0.48738213519636187,,0.22437776666666667,0.28365950000000006,0.23887033333333324,0.24690499999999999,,,,,,,,,,,,,,,2016-04-09 14:00:00,2016-04-09 14:00:00
29,100.60416666666667,0.3348742142857142,0.44234531828127843,0.4921805499946895,,0.22538653571428582,0.28435360714285707,0.23899464285714284,0.2469789285714285,,,,,,,,,,,,,,,2016-04-09 14:30:00,2016-04-09 14:30:00
30,100.625,0.3349291333333332,0.4457138198485521,0.49525640625375744,,0.22674983333333323,0.28570266666666677,0.23916166666666672,0.24706599999999995,,,,,,,,,,,,,,,2016-04-09 15:00:00,2016-04-09 15:00:00
31,100.64583333333333,0.3365868214285713,0.44927326748940943,0.4962060555889274,,0.22813092857142855,0.2867028928571427,0.23920821428571426,0.24718428571428558,,,,,,,,,,,,,,,2016-04-09 15:30:00,2016-04-09 15:30:00
32,100.66666666666667,0.3380046,0.4527505782114657,0.49690763175951136,,0.22937106666666676,0.2874368666666669,0.23949900000000007,0.24726533333333317,,,,,,,,,,,,,,,2016-04-09 16:00:00,2016-04-09 16:00:00
33,100.6875,0.3389064285714284,0.45555334013359283,0.4981248133970604,,0.23056564285714268,0.2882085714285715,0.23980785714285713,0.24741428571428564,,,,,,,,,,,,,,,2016-04-09 16:30:00,2016-04-09 16:30:00
34,100.70833333333333,0.34071586666666653,0.4590464603472283,0.49967830836709237,,0.23143416666666658,0.2887125999999999,0.23995133333333318,0.24759500000000012,,,,,,,,,,,,,,,2016-04-09 17:00:00,2016-04-09 17:00:00
35,100.72916666666667,0.34092253571428555,0.4600159229501888,0.49935249479664134,,0.23253049999999983,0.2893938928571429,0.24016107142857118,0.24776750000000008,,,,,,,,,,,,,,,2016-04-09 17:30:00,2016-04-09 17:30:00
36,100.75,0.34136333333333346,0.45918346990127257,0.4934618944237974,,0.2332481000000001,0.2898388333333334,0.24024266666666655,0.24794000000000005,,,,,,,,,,,,,,,2016-04-09 18:00:00,2016-04-09 18:00:00
37,100.77083333333333,0.34185471428571435,0.457898331443652,0.48975727881602704,,0.23365175000000002,0.2898851071428573,0.24026785714285703,0.24795642857142863,,,,,,,,,,,,,,,2016-04-09 18:30:00,2016-04-09 18:30:00
38,100.79166666666667,0.3422333666666667,0.45664765874798574,0.48918920151365297,,0.2338361333333334,0.2899185666666668,0.24025799999999986,0.24799366666666672,,,,,,,,,,,,,,,2016-04-09 19:00:00,2016-04-09 19:00:00
39,100.8125,0.34215821428571436,0.4555878435901788,0.48883111080471,,0.2339934642857143,0.28979967857142874,0.24027607142857138,0.24806321428571426,,,,,,,,,,,,,,,2016-04-09 19:30:00,2016-04-09 19:30:00
40,100.83333333333333,0.34148473333333307,0.45490009143443566,0.48958201366226883,,0.23393580000000005,0.2896494666666668,0.2402886666666666,0.2480473333333334,,,,,,,,,,,,,,,2016-04-09 20:00:00,2016-04-09 20:00:00
41,100.85416666666667,0.34081414285714284,0.4539241692092597,0.48989427033863,,0.2336837857142857,0.28922303571428565,0.2402021428571427,0.2480221428571429,,,,,,,,,,,,,,,2016-04-09 20:30:00,2016-04-09 20:30:00
42,100.875,0.3401898000000002,0.4531562908505474,0.4899453164185211,,0.2335371333333334,0.28885213333333326,0.2401736666666665,0.2480090000000001,,,,,,,,,,,,,,,2016-04-09 21:00:00,2016-04-09 21:00:00
